276_i_5_A,,,,,92,1.882755521,96,4
276_i_5_B,,,,,74,1.126173688,87,13
276_i_5_C,,,,,68,0.982374193,84,16
276_i_5_D,,,,,96,2.305607943,98,2
276_i_5_E,,,,,98,2.722259512,99,1
245_vi_1_A,,,,,16,0.19121872,58,42
245_vi_1_B,,,,,4,0.047419225,52,48
245_vi_1_C,,,,,4,0.047419225,52,48
245_vi_1_D,,,,,20,0.240207281,60,40
245_vi_1_E,,,,,10,0.118882146,55,45
245_vi_2_A,,,,,12,0.142870202,56,44
245_vi_2_B,,,,,0,0,50,50
245_vi_2_C,,,,,2,0.023700122,51,49
245_vi_2_D,,,,,10,0.118882146,55,45
245_vi_2_E,,,,,12,0.142870202,56,44
245_vi_3_A,,,,,20,0.240207281,60,40
245_vi_3_B,,,,,-2,-0.023700122,49,51
245_vi_3_C,,,,,0,0,50,50
245_vi_3_D,,,,,16,0.19121872,58,42
245_vi_3_E,,,,,14,0.166975401,57,43
245_vi_4_A,,,,,16,0.19121872,58,42
245_vi_4_B,,,,,2,0.023700122,51,49
245_vi_4_C,,,,,4,0.047419225,52,48
245_vi_4_D,,,,,10,0.118882146,55,45
245_vi_4_E,,,,,12,0.142870202,56,44
245_vi_5_A,,,,,8,0.094990842,54,46
245_vi_5_B,,,,,2,0.023700122,51,49
245_vi_5_C,,,,,-2,-0.023700122,49,51
245_vi_5_D,,,,,10,0.118882146,55,45
245_vi_5_E,,,,,10,0.118882146,55,45
230_i_1_A,,,,,80,1.301688683,90,10
230_i_1_B,,,,,36,0.446552544,68,32
230_i_1_C,,,,,44,0.559521771,72,28
230_i_1_D,,,,,76,1.180363548,88,12
230_i_1_E,,,,,78,1.238605308,89,11
230_i_2_A,,,,,84,1.446905122,92,8
230_i_2_B,,,,,60,0.82127412,80,20
230_i_2_C,,,,,60,0.82127412,80,20
230_i_2_D,,,,,86,1.532416977,93,7
230_i_2_E,,,,,90,1.744356465,95,5
230_i_3_A,,,,,86,1.532416977,93,7
230_i_3_B,,,,,62,0.859020901,81,19
230_i_3_C,,,,,60,0.82127412,80,20
230_i_3_D,,,,,80,1.301688683,90,10
230_i_3_E,,,,,80,1.301688683,90,10
230_i_4_A,,,,,86,1.532416977,93,7
230_i_4_B,,,,,40,0.50195963,70,30
230_i_4_C,,,,,66,0.939363725,83,17
230_i_4_D,,,,,84,1.446905122,92,8
230_i_4_E,,,,,86,1.532416977,93,7
230_i_5_A,,,,,78,1.238605308,89,11
230_i_5_B,,,,,44,0.559521771,72,28
230_i_5_C,,,,,54,0.715832618,77,23
230_i_5_D,,,,,86,1.532416977,93,7
230_i_5_E,,,,,84,1.446905122,92,8
202_i_1_A,202_i,1,A,1_A,32,0.393089879,,
202_i_1_B,202_i,1,B,1_B,-12,-0.142920534,,
202_i_1_C,202_i,1,C,1_C,-12,-0.142920534,,
202_i_1_D,202_i,1,D,1_D,30,0.366862912,,
202_i_1_E,202_i,1,E,1_E,20,0.240291904,,
202_i_2_A,202_i,2,A,2_A,40,0.502136465,,
202_i_2_B,202_i,2,B,2_B,-22,-0.265091872,,
202_i_2_C,202_i,2,C,2_C,-10,-0.118924027,,
202_i_2_D,202_i,2,D,2_D,22,0.265091872,,
202_i_2_E,202_i,2,E,2_E,24,0.290122313,,
202_i_3_A,202_i,3,A,3_A,14,0.167034225,,
202_i_3_B,202_i,3,B,3_B,-16,-0.191286085,,
202_i_3_C,202_i,3,C,3_C,56,0.75007535,,
202_i_3_D,202_i,3,D,3_D,20,0.240291904,,
202_i_3_E,202_i,3,E,3_E,16,0.191286085,,
202_i_4_A,202_i,4,A,4_A,42,0.530633915,,
202_i_4_B,202_i,4,B,4_B,-20,-0.240291904,,
202_i_4_C,202_i,4,C,4_C,2,0.023708472,,
202_i_4_D,202_i,4,D,4_D,16,0.191286085,,
202_i_4_E,202_i,4,E,4_E,14,0.167034225,,
202_i_5_A,202_i,5,A,5_A,30,0.366862912,,
202_i_5_B,202_i,5,B,5_B,-34,-0.419693662,,
202_i_5_C,202_i,5,C,5_C,-20,-0.240291904,,
202_i_5_D,202_i,5,D,5_D,36,0.44670986,,
202_i_5_E,202_i,5,E,5_E,18,0.215697804,,
144_i_1_A,,,,,86,1.532416977,93,7
144_i_1_B,,,,,68,0.982374193,84,16
144_i_1_C,,,,,72,1.075421434,86,14
144_i_1_D,,,,,82,1.370652975,91,9
144_i_1_E,,,,,88,1.630075694,94,6
144_i_2_A,,,,,84,1.446905122,92,8
144_i_2_B,,,,,72,1.075421434,86,14
144_i_2_C,,,,,60,0.82127412,80,20
144_i_2_D,,,,,82,1.370652975,91,9
144_i_2_E,,,,,84,1.446905122,92,8
144_i_3_A,,,,,78,1.238605308,89,11
144_i_3_B,,,,,60,0.82127412,80,20
144_i_3_C,,,,,64,0.898320721,82,18
144_i_3_D,,,,,86,1.532416977,93,7
144_i_3_E,,,,,88,1.630075694,94,6
144_i_4_A,,,,,90,1.744356465,95,5
144_i_4_B,,,,,62,0.859020901,81,19
144_i_4_C,,,,,70,1.027619382,85,15
144_i_4_D,,,,,82,1.370652975,91,9
144_i_4_E,,,,,84,1.446905122,92,8
144_i_5_A,,,,,88,1.630075694,94,6
144_i_5_B,,,,,60,0.82127412,80,20
144_i_5_C,,,,,64,0.898320721,82,18
144_i_5_D,,,,,84,1.446905122,92,8
144_i_5_E,,,,,86,1.532416977,93,7
157_i_1_A,,,,,76,1.180363548,88,12
157_i_1_B,,,,,52,0.682875064,76,24
157_i_1_C,,,,,52,0.682875064,76,24
157_i_1_D,,,,,82,1.370652975,91,9
157_i_1_E,,,,,74,1.126173688,87,13
157_i_2_A,,,,,82,1.370652975,91,9
157_i_2_B,,,,,36,0.446552544,68,32
157_i_2_C,,,,,36,0.446552544,68,32
157_i_2_D,,,,,82,1.370652975,91,9
157_i_2_E,,,,,80,1.301688683,90,10
157_i_3_A,,,,,82,1.370652975,91,9
157_i_3_B,,,,,32,0.392951447,66,34
157_i_3_C,,,,,42,0.530447043,71,29
157_i_3_D,,,,,80,1.301688683,90,10
157_i_3_E,,,,,74,1.126173688,87,13
157_i_4_A,,,,,80,1.301688683,90,10
157_i_4_B,,,,,34,0.41954586,67,33
157_i_4_C,,,,,44,0.559521771,72,28
157_i_4_D,,,,,76,1.180363548,88,12
157_i_4_E,,,,,74,1.126173688,87,13
157_i_5_A,,,,,72,1.075421434,86,14
157_i_5_B,,,,,26,0.31529804,63,37
157_i_5_C,,,,,42,0.530447043,71,29
157_i_5_D,,,,,72,1.075421434,86,14
157_i_5_E,,,,,72,1.075421434,86,14
181_i_1_A,,,,,68,0.982374193,84,16
181_i_1_B,,,,,46,0.589238334,73,27
181_i_1_C,,,,,44,0.559521771,72,28
181_i_1_D,,,,,76,1.180363548,88,12
181_i_1_E,,,,,72,1.075421434,86,14
181_i_2_A,,,,,74,1.126173688,87,13
181_i_2_B,,,,,42,0.530447043,71,29
181_i_2_C,,,,,46,0.589238334,73,27
181_i_2_D,,,,,68,0.982374193,84,16
181_i_2_E,,,,,80,1.301688683,90,10
181_i_3_A,,,,,78,1.238605308,89,11
181_i_3_B,,,,,36,0.446552544,68,32
181_i_3_C,,,,,52,0.682875064,76,24
181_i_3_D,,,,,76,1.180363548,88,12
181_i_3_E,,,,,76,1.180363548,88,12
181_i_4_A,,,,,76,1.180363548,88,12
181_i_4_B,,,,,34,0.41954586,67,33
181_i_4_C,,,,,46,0.589238334,73,27
181_i_4_D,,,,,74,1.126173688,87,13
181_i_4_E,,,,,74,1.126173688,87,13
181_i_5_A,,,,,72,1.075421434,86,14
181_i_5_B,,,,,28,0.340859557,64,36
181_i_5_C,,,,,40,0.50195963,70,30
181_i_5_D,,,,,72,1.075421434,86,14
181_i_5_E,,,,,76,1.180363548,88,12
71_vi_1_A,,,,,90,1.744356465,95,5
71_vi_1_B,,,,,60,0.82127412,80,20
71_vi_1_C,,,,,60,0.82127412,80,20
71_vi_1_D,,,,,84,1.446905122,92,8
71_vi_1_E,,,,,76,1.180363548,88,12
71_vi_2_A,,,,,90,1.744356465,95,5
71_vi_2_B,,,,,56,0.749811199,78,22
71_vi_2_C,,,,,62,0.859020901,81,19
71_vi_2_D,,,,,90,1.744356465,95,5
71_vi_2_E,,,,,78,1.238605308,89,11
71_vi_3_A,,,,,78,1.238605308,89,11
71_vi_3_B,,,,,58,0.78491768,79,21
71_vi_3_C,,,,,60,0.82127412,80,20
71_vi_3_D,,,,,86,1.532416977,93,7
71_vi_3_E,,,,,80,1.301688683,90,10
71_vi_4_A,,,,,94,2.059324464,97,3
71_vi_4_B,,,,,44,0.559521771,72,28
71_vi_4_C,,,,,50,0.650844341,75,25
71_vi_4_D,,,,,90,1.744356465,95,5
71_vi_4_E,,,,,88,1.630075694,94,6
71_vi_5_A,,,,,84,1.446905122,92,8
71_vi_5_B,,,,,40,0.50195963,70,30
71_vi_5_C,,,,,50,0.650844341,75,25
71_vi_5_D,,,,,84,1.446905122,92,8
71_vi_5_E,,,,,82,1.370652975,91,9
99_vi_1_A,,,,,86,1.532956832,93,7
99_vi_1_B,,,,,50,0.651073627,75,25
99_vi_1_C,,,,,56,0.75007535,78,22
99_vi_1_D,,,,,68,0.982720273,84,16
99_vi_1_E,,,,,86,1.532956832,93,7
99_vi_2_A,,,,,76,1.180779378,88,12
99_vi_2_B,,,,,30,0.366862912,65,35
99_vi_2_C,,,,,40,0.502136465,70,30
99_vi_2_D,,,,,74,1.126570428,87,13
99_vi_2_E,,,,,82,1.371135842,91,9
99_vi_3_A,,,,,76,1.180779378,88,12
99_vi_3_B,,,,,38,0.474176905,69,31
99_vi_3_C,,,,,30,0.366862912,65,35
99_vi_3_D,,,,,78,1.239041656,89,11
99_vi_3_E,,,,,70,1.027981402,85,15
99_vi_4_A,,,,,80,1.302147255,90,10
99_vi_4_B,,,,,36,0.44670986,68,32
99_vi_4_C,,,,,52,0.683115634,76,24
99_vi_4_D,,,,,72,1.075800294,86,14
99_vi_4_E,,,,,70,1.027981402,85,15
99_vi_5_A,,,,,82,1.371135842,91,9
99_vi_5_B,,,,,28,0.340979638,64,36
99_vi_5_C,,,,,48,0.619875227,74,26
99_vi_5_D,,,,,74,1.126570428,87,13
99_vi_5_E,,,,,70,1.027981402,85,15
328_i_1_A,328_i,1,A,1_A,90,1.744970984,,
328_i_1_B,328_i,1,B,1_B,56,0.75007535,,
328_i_1_C,328_i,1,C,1_C,62,0.859323525,,
328_i_1_D,328_i,1,D,1_D,74,1.126570428,,
328_i_1_E,328_i,1,E,1_E,92,1.883418797,,
328_i_2_A,328_i,2,A,2_A,82,1.371135842,,
328_i_2_B,328_i,2,B,2_B,62,0.859323525,,
328_i_2_C,328_i,2,C,2_C,84,1.447414852,,
328_i_2_D,328_i,2,D,2_D,80,1.302147255,,
328_i_2_E,328_i,2,E,2_E,78,1.239041656,,
328_i_3_A,328_i,3,A,3_A,86,1.532956832,,
328_i_3_B,328_i,3,B,3_B,60,0.821563446,,
328_i_3_C,328_i,3,C,3_C,90,1.744970984,,
328_i_3_D,328_i,3,D,3_D,90,1.744970984,,
328_i_3_E,328_i,3,E,3_E,94,2.060049943,,
328_i_4_A,328_i,4,A,4_A,84,1.447414852,,
328_i_4_B,328_i,4,B,4_B,54,0.716084799,,
328_i_4_C,328_i,4,C,4_C,68,0.982720273,,
328_i_4_D,328_i,4,D,4_D,80,1.302147255,,
328_i_4_E,328_i,4,E,4_E,72,1.075800294,,
328_i_5_A,328_i,5,A,5_A,88,1.630649953,,
328_i_5_B,328_i,5,B,5_B,76,1.180779378,,
328_i_5_C,328_i,5,C,5_C,76,1.180779378,,
328_i_5_D,328_i,5,D,5_D,74,1.126570428,,
262_vi_1_A,,,,,22,0.265091872,61,39
262_vi_1_B,,,,,-10,-0.118924027,45,55
262_vi_1_C,,,,,0,0,50,50
262_vi_1_D,,,,,10,0.118924027,55,45
262_vi_1_E,,,,,10,0.118924027,55,45
262_vi_2_A,,,,,20,0.240291904,60,40
262_vi_2_B,,,,,-10,-0.118924027,45,55
262_vi_2_C,,,,,2,0.023708472,51,49
262_vi_2_D,,,,,22,0.265091872,61,39
262_vi_2_E,,,,,26,0.315409117,63,37
262_vi_3_A,,,,,20,0.240291904,60,40
262_vi_3_B,,,,,-8,-0.095024306,46,54
262_vi_3_C,,,,,-4,-0.04743593,48,52
262_vi_3_D,,,,,24,0.290122313,62,38
262_vi_3_E,,,,,16,0.191286085,58,42
262_vi_4_A,,,,,52,0.683115634,76,24
262_vi_4_B,,,,,-6,-0.071201455,47,53
262_vi_4_C,,,,,12,0.142920534,56,44
262_vi_4_D,,,,,28,0.340979638,64,36
262_vi_4_E,,,,,24,0.290122313,62,38
262_vi_5_A,,,,,34,0.419693662,67,33
262_vi_5_B,,,,,-20,-0.240291904,40,60
262_vi_5_C,,,,,4,0.04743593,52,48
262_vi_5_D,,,,,16,0.191286085,58,42
262_vi_5_E,,,,,24,0.290122313,62,38
99_i_1_A,99_i,1,A,1_A,75,1.153210093,,
99_i_1_B,99_i,1,B,1_B,40,0.502136465,,
99_i_1_C,99_i,1,C,1_C,32,0.393089879,,
99_i_1_D,99_i,1,D,1_D,83,1.408257101,,
99_i_1_E,99_i,1,E,1_E,81,1.335828633,,
99_i_2_A,99_i,2,A,2_A,83,1.408257101,,
99_i_2_B,99_i,2,B,2_B,60,0.821563446,,
99_i_2_C,99_i,2,C,2_C,52,0.683115634,,
99_i_2_D,99_i,2,D,2_D,72,1.075800294,,
99_i_2_E,99_i,2,E,2_E,79,1.269931021,,
99_i_3_A,99_i,3,A,3_A,75,1.153210093,,
99_i_3_B,99_i,3,B,3_B,37,0.460384503,,
99_i_3_C,99_i,3,C,3_C,18,0.215697804,,
99_i_3_D,99_i,3,D,3_D,81,1.335828633,,
99_i_3_E,99_i,3,E,3_E,82,1.371135842,,
99_i_4_A,99_i,4,A,4_A,72,1.075800294,,
99_i_4_B,99_i,4,B,4_B,25,0.302731997,,
99_i_4_C,99_i,4,C,4_C,33,0.406342506,,
99_i_4_D,99_i,4,D,4_D,73,1.100788513,,
99_i_4_E,99_i,4,E,4_E,73,1.100788513,,
99_i_5_A,99_i,5,A,5_A,80,1.302147255,,
99_i_5_B,99_i,5,B,5_B,21,0.252664645,,
99_i_5_C,99_i,5,C,5_C,41,0.516314959,,
99_i_5_D,99_i,5,D,5_D,63,0.878774984,,
99_i_5_E,99_i,5,E,5_E,68,0.982720273,,
249_i_1_A,,,,,84,1.446905122,92,8
