371_i_3_D,371_i,3,D,3_D,74,1.125537488
371_i_3_A,371_i,3,A,3_A,74,1.125537488
371_i_2_D,371_i,2,D,2_D,74,1.125537488
328_i_5_D,328_i,5,D,5_D,74,1.125537488
328_i_1_D,328_i,1,D,1_D,74,1.125537488
99_i_4_E,99_i,4,E,4_E,73,1.099779212
99_i_4_D,99_i,4,D,4_D,73,1.099779212
99_i_4_A,99_i,4,A,4_A,72,1.074813905
99_i_2_D,99_i,2,D,2_D,72,1.074813905
7_i_1_C,7_i,1,C,1_C,72,1.074813905
5_i_5_B,5_i,5,B,5_B,72,1.074813905
5_i_4_C,5_i,4,C,4_C,72,1.074813905
371_i_3_C,371_i,3,C,3_C,72,1.074813905
328_i_4_E,328_i,4,E,4_E,72,1.074813905
145_i_4_C,145_i,4,C,4_C,72,1.074813905
61_i_4_A,61_i,4,A,4_A,70,1.027038858
5_i_3_C,5_i,3,C,3_C,70,1.027038858
371_i_5_E,371_i,5,E,5_E,70,1.027038858
145_i_5_B,145_i,5,B,5_B,70,1.027038858
145_i_1_C,145_i,1,C,1_C,70,1.027038858
99_i_5_E,99_i,5,E,5_E,68,0.981819228
371_i_3_B,371_i,3,B,3_B,68,0.981819228
371_i_2_A,371_i,2,A,2_A,68,0.981819228
328_i_4_C,328_i,4,C,4_C,68,0.981819228
73_i_3_A,73_i,3,A,3_A,64,0.89781324
99_i_5_D,99_i,5,D,5_D,63,0.877969245
371_i_4_D,371_i,4,D,4_D,62,0.858535621
328_i_2_B,328_i,2,B,2_B,62,0.858535621
328_i_1_C,328_i,1,C,1_C,62,0.858535621
99_i_2_B,99_i,2,B,2_B,60,0.820810164
7_i_5_C,7_i,5,C,5_C,60,0.820810164
61_i_3_A,61_i,3,A,3_A,60,0.820810164
371_i_2_C,371_i,2,C,2_C,60,0.820810164
371_i_1_C,371_i,1,C,1_C,60,0.820810164
328_i_3_B,328_i,3,B,3_B,60,0.820810164
145_i_3_B,145_i,3,B,3_B,60,0.820810164
365_vi_3_B,,,,,58,0.784996685
371_i_5_C,371_i,5,C,5_C,58,0.784474263
7_i_3_C,7_i,3,C,3_C,56,0.749387614
328_i_1_B,328_i,1,B,1_B,56,0.749387614
145_i_4_B,145_i,4,B,4_B,56,0.749387614
365_vi_3_C,,,,,54,0.71590467
73_i_2_C,73_i,2,C,2_C,54,0.715428229
61_i_5_B,61_i,5,B,5_B,54,0.715428229
328_i_4_B,328_i,4,B,4_B,54,0.715428229
365_vi_2_C,,,,,52,0.682943798
99_i_2_C,99_i,2,C,2_C,52,0.682489292
61_i_5_C,61_i,5,C,5_C,52,0.682489292
5_i_5_C,5_i,5,C,5_C,52,0.682489292
7_i_3_B,7_i,3,B,3_B,14,0.66681
73_i_5_C,73_i,5,C,5_C,50,0.650476665
73_i_1_C,73_i,1,C,1_C,50,0.650476665
7_i_4_B,7_i,4,B,4_B,50,0.650476665
7_i_2_B,7_i,2,B,2_B,50,0.650476665
61_i_3_C,61_i,3,C,3_C,50,0.650476665
371_i_5_B,371_i,5,B,5_B,50,0.650476665
371_i_1_B,371_i,1,B,1_B,50,0.650476665
73_i_3_B,73_i,3,B,3_B,48,0.61930687
73_i_1_B,73_i,1,B,1_B,48,0.61930687
365_vi_5_C,,,,,46,0.589297644
365_vi_4_C,,,,,46,0.589297644
365_vi_2_B,,,,,44,0.55957809
365_vi_1_C,,,,,44,0.55957809
73_i_4_B,73_i,4,B,4_B,44,0.559205685
7_i_1_B,7_i,1,B,1_B,44,0.559205685
61_i_3_B,61_i,3,B,3_B,44,0.559205685
61_i_1_C,61_i,1,C,1_C,44,0.559205685
5_i_3_B,5_i,3,B,3_B,44,0.559205685
371_i_4_C,371_i,4,C,4_C,44,0.559205685
242_vi_1_D,242_vi,1,D,1_D,44,0.559205685
61_i_2_C,61_i,2,C,2_C,42,0.530147382
61_i_2_B,61_i,2,B,2_B,42,0.530147382
242_vi_4_A,242_vi,4,A,4_A,42,0.530147382
210_vi_4_A,210_vi,4,A,4_A,42,0.530147382
202_vi_4_A,202_vi,4,A,4_A,42,0.530147382
99_i_5_C,99_i,5,C,5_C,41,0.515841555
210_vi_2_A,210_vi,2,A,2_A,41,0.515841555
365_vi_4_B,,,,,40,0.502010154
99_i_1_B,99_i,1,B,1_B,40,0.501676062
73_i_5_B,73_i,5,B,5_B,40,0.501676062
73_i_4_C,73_i,4,C,4_C,40,0.501676062
371_i_2_B,371_i,2,B,2_B,40,0.501676062
242_vi_5_D,242_vi,5,D,5_D,40,0.501676062
202_vi_2_A,202_vi,2,A,2_A,40,0.501676062
365_vi_5_B,,,,,38,0.474057627
73_i_3_C,73_i,3,C,3_C,38,0.473742138
99_i_3_B,99_i,3,B,3_B,37,0.459962382
365_vi_1_B,,,,,36,0.446597491
73_i_2_B,73_i,2,B,2_B,36,0.446300277
7_i_5_B,7_i,5,B,5_B,36,0.446300277
61_i_4_C,61_i,4,C,4_C,36,0.446300277
61_i_1_B,61_i,1,B,1_B,36,0.446300277
202_vi_5_D,202_i,5,D,5_D,36,0.446300277
242_vi_1_A,242_vi,1,A,1_A,34,0.419308849
99_i_4_C,99_i,4,C,4_C,33,0.405969935
61_i_4_B,61_i,4,B,4_B,33,0.405969935
99_i_1_C,99_i,1,C,1_C,32,0.39272946
242_vi_1_C,242_vi,1,C,1_C,32,0.39272946
210_vi_5_D,210_vi,5,D,5_D,32,0.39272946
202_vi_1_A,202_vi,1,A,1_A,32,0.39272946
242_vi_2_A,242_vi,2,A,2_A,30,0.366526539
242_vi_1_B,242_vi,1,B,1_B,30,0.366526539
210_vi_1_D,210_vi,1,D,1_D,30,0.366526539
210_vi_1_A,210_vi,1,A,1_A,30,0.366526539
202_vi_5_A,202_vi,5,A,5_A,30,0.366526539
202_vi_1_D,202_vi,1,D,1_D,30,0.366526539
242_vi_1_E,242_vi,1,E,1_E,28,0.340666998
242_vi_5_A,242_vi,5,A,5_A,26,0.315119921
210_vi_5_A,210_vi,5,A,5_A,26,0.315119921
99_i_4_B,99_i,4,B,4_B,25,0.302454425
210_vi_1_E,210_vi,1,E,1_E,25,0.302454425
242_vi_2_E,242_vi,2,E,2_E,24,0.289856304
202_vi_2_E,202_vi,2,E,2_E,24,0.289856304
242_vi_2_D,242_vi,2,D,2_D,22,0.264848812
210_vi_3_D,210_vi,3,D,3_D,22,0.264848812
210_vi_2_E,210_vi,2,E,2_E,22,0.264848812
202_vi_2_D,202_vi,2,D,2_D,22,0.264848812
99_i_5_B,99_i,5,B,5_B,21,0.252432979
242_vi_3_C,242_vi,3,C,3_C,56,0.249387614
371_i_4_B,371_i,4,B,4_B,20,0.240071583
242_vi_3_D,242_vi,3,D,3_D,20,0.240071583
210_vi_5_E,210_vi,5,E,5_E,20,0.240071583
210_vi_2_D,210_vi,2,D,2_D,20,0.240071583
210_vi_2_D,210_vi,2,D,2_D,20,0.240071583
202_vi_3_D,202_vi,3,D,3_D,20,0.240071583
202_vi_1_E,202_vi,1,E,1_E,20,0.240071583
99_i_3_C,99_i,3,C,3_C,18,0.215500033
242_vi_5_E,242_vi,5,E,5_E,18,0.215500033
202_vi_5_E,202_i,5,E,5_E,18,0.215500033
242_vi_4_D,242_vi,4,D,4_D,16,0.191110697
242_vi_3_E,242_vi,3,E,3_E,16,0.191110697
210_vi_3_A,210_vi,3,A,3_A,16,0.191110697
202_vi_4_D,202_vi,4,D,4_D,16,0.191110697
202_vi_3_E,202_vi,3,E,3_E,16,0.191110697
242_vi_4_E,242_vi,4,E,4_E,14,0.166881073
242_vi_3_A,242_vi,3,A,3_A,14,0.166881073
210_vi_3_E,210_vi,3,E,3_E,14,0.166881073
202_vi_4_E,202_vi,4,E,4_E,14,0.166881073
202_vi_3_A,202_vi,3,A,3_A,14,0.166881073
210_vi_4_D,210_vi,4,D,4_D,12,0.142789492
242_vi_2_C,242_vi,2,C,2_C,10,0.118814987
210_vi_4_E,210_vi,4,E,4_E,10,0.118814987
242_vi_5_B,242_vi,5,B,5_B,4,0.047392437
242_vi_4_C,242_vi,4,C,4_C,2,0.023686734
210_vi_4_C,210_vi,4,C,4_C,2,0.023686734
202_vi_4_C,202_vi,4,C,4_C,2,0.023686734
242_vi_5_C,242_vi,5,C,5_C,0,0
210_vi_3_C,210_vi,3,C,3_C,-4,-0.047392437
242_vi_3_B,242_vi,3,B,3_B,-6,-0.071136171
210_vi_2_C,210_vi,2,C,2_C,-7,-0.083028303
210_vi_1_B,210_vi,1,B,1_B,-10,-0.118814987
202_vi_2_C,202_vi,2,C,2_C,-10,-0.118814987
242_vi_2_B,242_vi,2,B,2_B,-12,-0.142789492
210_vi_1_C,210_vi,1,C,1_C,-12,-0.142789492
202_vi_1_C,202_vi,1,C,1_C,-12,-0.142789492
202_vi_1_B,202_vi,1,B,1_B,-12,-0.142789492
210_vi_5_C,210_vi,5,C,5_C,-14,-0.166881073
210_vi_4_B,210_vi,4,B,4_B,-16,-0.191110697
210_vi_3_B,210_vi,3,B,3_B,-16,-0.191110697
202_vi_3_B,202_vi,3,B,3_B,-16,-0.191110697
202_vi_3_C,202_vi,3,C,3_C,-18,-0.200071583
210_vi_2_B,210_vi,2,B,2_B,-18,-0.215500033
242_vi_4_B,242_vi,4,B,4_B,-20,-0.240071583
202_vi_5_C,202_i,5,C,5_C,-20,-0.240071583
202_vi_4_B,202_vi,4,B,4_B,-20,-0.240071583
210_vi_5_B,210_vi,5,B,5_B,-22,-0.264848812
202_vi_2_B,202_vi,2,B,2_B,-22,-0.264848812
202_vi_5_B,202_i,5,B,5_B,-34,-0.419308849
