210_vi_1_E,210_vi,1,E,1_E,25,0.302454425
210_vi_1_D,210_vi,1,D,1_D,30,0.366526539
210_vi_1_C,210_vi,1,C,1_C,-12,-0.142789492
210_vi_1_B,210_vi,1,B,1_B,-10,-0.118814987
210_vi_1_A,210_vi,1,A,1_A,30,0.366526539
202_vi_5_E,202_i,5,E,5_E,18,0.215500033
202_vi_5_D,202_i,5,D,5_D,36,0.446300277
202_vi_5_C,202_i,5,C,5_C,-20,-0.240071583
202_vi_5_B,202_i,5,B,5_B,-34,-0.419308849
202_vi_5_A,202_vi,5,A,5_A,30,0.366526539
202_vi_4_E,202_vi,4,E,4_E,14,0.166881073
202_vi_4_D,202_vi,4,D,4_D,16,0.191110697
202_vi_4_C,202_vi,4,C,4_C,2,0.023686734
202_vi_4_B,202_vi,4,B,4_B,-20,-0.240071583
202_vi_4_A,202_vi,4,A,4_A,42,0.530147382
202_vi_3_E,202_vi,3,E,3_E,16,0.191110697
202_vi_3_D,202_vi,3,D,3_D,20,0.240071583
202_vi_3_C,202_vi,3,C,3_C,-18,-0.200071583
202_vi_3_B,202_vi,3,B,3_B,-16,-0.191110697
202_vi_3_A,202_vi,3,A,3_A,14,0.166881073
202_vi_2_E,202_vi,2,E,2_E,24,0.289856304
202_vi_2_D,202_vi,2,D,2_D,22,0.264848812
202_vi_2_C,202_vi,2,C,2_C,-10,-0.118814987
202_vi_2_B,202_vi,2,B,2_B,-22,-0.264848812
202_vi_2_A,202_vi,2,A,2_A,40,0.501676062
202_vi_1_E,202_vi,1,E,1_E,20,0.240071583
202_vi_1_D,202_vi,1,D,1_D,30,0.366526539
202_vi_1_C,202_vi,1,C,1_C,-12,-0.142789492
202_vi_1_B,202_vi,1,B,1_B,-12,-0.142789492
202_vi_1_A,202_vi,1,A,1_A,32,0.39272946
166_i_5_E,166_i,5,E,5_E,98,2.720721648
166_i_5_D,166_i,5,D,5_D,98,2.720721648
166_i_5_C,166_i,5,C,5_C,94,2.058161106
166_i_5_B,166_i,5,B,5_B,76,1.179696734
166_i_5_A,166_i,5,A,5_A,98,2.720721648
166_i_4_E,166_i,4,E,4_E,98,2.720721648
166_i_4_D,166_i,4,D,4_D,98,2.720721648
166_i_4_C,166_i,4,C,4_C,90,1.74337104
166_i_4_B,166_i,4,B,4_B,80,1.30095333
166_i_4_A,166_i,4,A,4_A,98,2.720721648
166_i_3_E,166_i,3,E,3_E,98,2.720721648
166_i_3_D,166_i,3,D,3_D,98,2.720721648
166_i_3_C,166_i,3,C,3_C,90,1.74337104
166_i_3_B,166_i,3,B,3_B,88,1.629154828
166_i_3_A,166_i,3,A,3_A,94,2.058161106
166_i_2_E,166_i,2,E,2_E,92,1.881691911
166_i_2_D,166_i,2,D,2_D,98,2.720721648
166_i_2_C,166_i,2,C,2_C,96,2.304305454
166_i_2_B,166_i,2,B,2_B,86,1.531551281
166_i_2_A,166_i,2,A,2_A,98,2.720721648
166_i_1_E,166_i,1,E,1_E,96,2.304305454
166_i_1_D,166_i,1,D,1_D,94,2.058161106
166_i_1_C,166_i,1,C,1_C,86,1.531551281
166_i_1_B,166_i,1,B,1_B,92,1.881691911
166_i_1_A,166_i,1,A,1_A,98,2.720721648
145_i_5_E,145_i,5,E,5_E,92,1.881691911
145_i_5_D,145_i,5,D,5_D,92,1.881691911
145_i_5_C,145_i,5,C,5_C,86,1.531551281
145_i_5_B,145_i,5,B,5_B,70,1.027038858
145_i_5_A,145_i,5,A,5_A,90,1.74337104
145_i_4_E,145_i,4,E,4_E,94,2.058161106
145_i_4_D,145_i,4,D,4_D,92,1.881691911
145_i_4_C,145_i,4,C,4_C,72,1.074813905
145_i_4_B,145_i,4,B,4_B,56,0.749387614
145_i_4_A,145_i,4,A,4_A,90,1.74337104
145_i_3_E,145_i,3,E,3_E,80,1.30095333
145_i_3_D,145_i,3,D,3_D,84,1.446087734
145_i_3_C,145_i,3,C,3_C,82,1.369878663
145_i_3_B,145_i,3,B,3_B,60,0.820810164
145_i_3_A,145_i,3,A,3_A,82,1.369878663
145_i_2_E,145_i,2,E,2_E,88,1.629154828
145_i_2_D,145_i,2,D,2_D,96,2.304305454
145_i_2_C,145_i,2,C,2_C,84,1.446087734
145_i_2_B,145_i,2,B,2_B,76,1.179696734
145_i_2_A,145_i,2,A,2_A,86,1.531551281
145_i_1_E,145_i,1,E,1_E,94,2.058161106
145_i_1_D,145_i,1,D,1_D,94,2.058161106
145_i_1_C,145_i,1,C,1_C,70,1.027038858
145_i_1_B,145_i,1,B,1_B,78,1.237905593
145_i_1_A,145_i,1,A,1_A,90,1.74337104
